DATAFLOW,LAST UPDATE,freq,unit,iccs,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Czechia,1995,3978,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Czechia,1996,4281,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Czechia,1997,4751,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Czechia,1998,4306,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Czechia,1999,4817,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Czechia,2000,4644,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Czechia,2001,4321,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Czechia,2002,5434,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Czechia,2003,5443,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Czechia,2004,5931,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Czechia,2005,5368,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Czechia,2006,4613,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Czechia,2007,4668,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Germany,1996,67578,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Germany,1997,69569,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Germany,1998,64405,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Germany,1999,61420,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Germany,2000,59414,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Germany,2001,57108,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Germany,2002,58867,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Germany,2003,59782,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Germany,2004,59732,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Germany,2005,54841,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Germany,2006,53696,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Germany,2007,52949,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Denmark,1993,4610,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Denmark,1994,4171,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Denmark,1995,4112,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Denmark,1996,4368,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Denmark,1997,4861,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Denmark,1998,5008,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Denmark,1999,5539,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Denmark,2000,5915,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Denmark,2001,5872,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Denmark,2002,6033,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Denmark,2003,5884,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Denmark,2004,5733,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Denmark,2005,5199,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Denmark,2006,5048,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Denmark,2007,5784,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Estonia,1997,3478,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Estonia,1998,3978,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Estonia,1999,4918,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Estonia,2000,4754,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Estonia,2001,4475,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Estonia,2003,1885,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Estonia,2004,1632,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Estonia,2005,1298,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Estonia,2006,1005,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Estonia,2007,887,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Greece,1993,1505,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Greece,1994,1257,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Greece,1995,1600,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Greece,1996,1487,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Greece,1997,1967,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Greece,1998,2254,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Greece,1999,2048,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Greece,2000,1581,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Greece,2001,1735,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Greece,2002,1992,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Greece,2003,2083,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Greece,2004,2339,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Greece,2005,2084,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Greece,2006,2463,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Greece,2007,2823,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Spain,1995,87255,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Spain,1996,99282,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Spain,1997,104788,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Spain,1998,105528,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Spain,1999,101842,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Spain,2000,94831,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Spain,2001,106491,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Spain,2002,104380,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Spain,2003,92980,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Spain,2004,88413,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Spain,2005,90104,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Spain,2006,90591,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Spain,2007,89884,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Finland,1997,2016,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Finland,1998,2092,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Finland,1999,2277,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Finland,2000,2600,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Finland,2001,2157,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Finland,2002,2120,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Finland,2003,2045,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Finland,2004,2017,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Finland,2005,1814,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Finland,2006,1700,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Finland,2007,1784,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,France,1997,80498,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,France,1998,84291,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,France,1999,94947,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,France,2000,109836,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,France,2001,134281,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,France,2002,133137,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,France,2003,125286,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,France,2004,119641,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,France,2005,124600,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,France,2006,127190,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,France,2007,112885,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Metropolitan France,1997,80498,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Metropolitan France,1998,84291,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Metropolitan France,1999,94947,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Metropolitan France,2000,109836,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Metropolitan France,2001,134281,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Metropolitan France,2002,133137,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Metropolitan France,2003,125286,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Metropolitan France,2004,119641,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Metropolitan France,2005,124600,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Metropolitan France,2006,127190,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Metropolitan France,2007,112885,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Croatia,1993,644,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Croatia,1994,414,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Croatia,1995,464,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Croatia,1996,521,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Croatia,1997,593,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Croatia,1998,728,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Croatia,1999,667,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Croatia,2000,802,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Croatia,2001,801,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Croatia,2002,1204,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Croatia,2003,1236,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Croatia,2004,1622,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Croatia,2005,1560,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Croatia,2006,1445,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Croatia,2007,1272,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Hungary,1993,2881,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Hungary,1994,2570,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Hungary,1995,2657,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Hungary,1996,2689,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Hungary,1997,3056,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Hungary,1998,3056,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Hungary,1999,3167,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Hungary,2000,3494,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Hungary,2001,3319,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Hungary,2002,3389,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Hungary,2003,3289,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Hungary,2004,3227,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Hungary,2005,2982,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Hungary,2006,2709,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Hungary,2007,3119,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Ireland,2000,1397,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Ireland,2001,1744,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Ireland,2002,1688,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Ireland,2003,2894,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Ireland,2004,2702,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Ireland,2005,2406,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Ireland,2006,2475,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Ireland,2007,2151,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Iceland,2000,34,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Iceland,2001,39,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Iceland,2002,32,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Iceland,2003,39,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Iceland,2004,35,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Iceland,2005,49,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Iceland,2006,50,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Iceland,2007,42,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Italy,1993,86306,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Italy,1994,79145,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Italy,1995,69535,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Italy,1996,68571,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Italy,1997,69993,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Italy,1998,73289,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Italy,1999,72836,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Italy,2000,67424,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Italy,2001,66671,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Italy,2002,68248,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Italy,2003,70625,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Italy,2004,66643,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Italy,2005,65724,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Italy,2006,71762,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Italy,2007,74130,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Liechtenstein,1996,4,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Liechtenstein,1997,7,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Liechtenstein,1998,7,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Liechtenstein,1999,7,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Liechtenstein,2000,2,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Liechtenstein,2001,1,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Liechtenstein,2002,1,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Liechtenstein,2003,3,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Liechtenstein,2004,2,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Liechtenstein,2005,1,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Liechtenstein,2006,4,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Liechtenstein,2007,5,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Lithuania,1993,3723,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Lithuania,1994,4217,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Lithuania,1995,2837,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Lithuania,1996,3481,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Lithuania,1997,3971,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Lithuania,1998,3646,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Lithuania,1999,3376,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Lithuania,2000,4374,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Lithuania,2001,4185,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Lithuania,2002,4535,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Lithuania,2003,4919,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Lithuania,2004,5323,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Lithuania,2005,5206,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Lithuania,2006,4343,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Lithuania,2007,3802,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Luxembourg,1993,254,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Luxembourg,1994,291,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Luxembourg,1995,252,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Luxembourg,1996,260,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Luxembourg,1997,288,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Luxembourg,1998,372,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Luxembourg,1999,352,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Luxembourg,2000,307,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Luxembourg,2001,257,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Luxembourg,2002,367,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Luxembourg,2003,374,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Luxembourg,2004,339,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Luxembourg,2005,351,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Luxembourg,2006,263,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Luxembourg,2007,331,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Latvia,1999,2619,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Latvia,2000,3160,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Latvia,2001,3059,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Latvia,2002,2664,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Latvia,2003,2503,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Latvia,2004,2467,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Latvia,2005,2163,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Latvia,2006,2248,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Latvia,2007,1468,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Montenegro,2002,4173,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Montenegro,2003,3908,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Montenegro,2004,4239,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Montenegro,2005,86,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Montenegro,2006,80,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Montenegro,2007,67,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,North Macedonia,2000,296,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,North Macedonia,2001,266,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,North Macedonia,2002,463,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,North Macedonia,2003,573,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,North Macedonia,2004,783,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,North Macedonia,2005,709,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,North Macedonia,2006,503,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,North Macedonia,2007,521,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Malta,1998,318,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Malta,1999,212,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Malta,2000,146,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Malta,2001,160,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Malta,2002,156,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Malta,2003,195,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Malta,2004,265,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Malta,2005,256,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Malta,2006,222,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Malta,2007,200,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Netherlands,1993,16341,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Robbery,Netherlands,1994,15928,,
